host_wall_timestamp_ns,host_monotonic_ns,host_receive_index,sample_index,session_sample_index,generation,connection_generation,device_packet_sequence,device_sample_counter,device_time_ticks,sample_in_packet,action_label,action_phase,sample_rate_hz,device_id,session_id,quality_flags,sample_rate_source_kind,sample_rate_evidence_ref,sample_rate_confirmed,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1700000000090000000,10090000000,19,18,18,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.4578074511204475,-4.532004549799185,-4.607272436323419,-4.683207063106505,-4.759547155899582,-4.83613084719647,-4.912858742535651,-4.989669668880066
1700000000095000000,10095000000,20,19,19,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.13090272404548,5.296864323180098,5.4616719035825145,5.625728399242834,5.789312186390574,5.952602537998982,6.115712659569277,6.278713877248823
1700000000100000000,10100000000,21,20,20,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.483170157074391,-4.557141140905232,-4.632323073052781,-4.708331710631492,-4.784878536684666,-4.861769427875709,-4.938878145967184,-5.016123299242982
1700000000105000000,10105000000,22,21,21,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.100106338752352,5.266101720124648,5.430860754422725,5.594729367738624,5.757997872829597,5.920871890474461,6.083489470541928,6.245941737805351
1700000000110000000,10110000000,23,22,22,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.519112771702942,-4.593261020063456,-4.668634794148093,-4.7449476722864645,-4.821917165226746,-4.8993302961277685,-4.977038880104464,-5.0549426510046915
1700000000115000000,10115000000,24,23,23,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.059348487286452,5.224938797447035,5.389354592765289,5.552800625611433,5.715540822916914,5.877790616967556,6.039706191503369,6.201396092869511
1700000000120000000,10120000000,25,24,24,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.564314754372463,-4.639110100646832,-4.714985679356864,-4.791840878713501,-4.8694419933895805,-4.947576746042338,-5.026083544678037,-5.104846699613579
1700000000125000000,10125000000,26,25,25,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.010109824506049,5.174799885971468,5.338549312988775,5.501332540541393,5.663340713252525,5.824776703065945,5.985804479768789,6.146545462144438
1700000000130000000,10130000000,27,26,26,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.617150361271758,-4.693106623508369,-4.769817729220338,-4.847456227818661,-4.9258862757201705,-5.004921207389424,-5.084398121329331,-5.164191558327204
1700000000135000000,10135000000,28,27,27,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.9541449886415,5.117410011150871,5.2801517822646336,5.442032013895518,5.60311841874801,5.7635742128803455,5.923557401709613,6.083195529538983
1700000000140000000,10140000000,29,28,28,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.675753233408715,-4.753397670943921,-4.831289700653347,-4.909949217588248,-4.989389220162916,-5.069477500695206,-5.150065115882716,-5.231024645667114
1700000000145000000,10145000000,30,29,29,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.893414103150799,5.054733541412492,5.216121997919397,5.376865804501671,5.536859280744544,5.696195893547272,5.855011072526987,6.013429667765847
1700000000150000000,10150000000,31,30,30,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.738088021698042,-4.81792477924873,-4.897339459496435,-4.977247193593455,-5.057857332573732,-5.139122899845761,-5.2209266550893565,-5.303148977841595
1700000000155000000,10155000000,32,31,31,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.830008822363682,4.988904927377416,5.14860676034642,5.3079952201002145,5.466747656497052,5.6248569572531535,5.782417343398484,5.9395403594753216
1700000000160000000,10160000000,33,32,32,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.802025869227212,-4.884496205319739,-4.965753713200954,-5.047118174501748,-5.129033432696703,-5.211567959501928,-5.294655460505133,-5.3781954682067825
1700000000165000000,10165000000,34,33,33,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.766076115845625,4.9221540951584934,5.079867132264631,5.237704348255523,5.395094907723995,5.55190222001036,5.708159751757881,5.8639537736487135
1700000000170000000,10170000000,35,34,34,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.865420582589476,-4.9508631909883185,-5.034242738686142,-5.117244966836352,-5.200571066361647,-5.284431809552455,-5.368831363600391,-5.453700852891118
1700000000175000000,10175000000,36,35,35,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.703742892731405,4.856729216941978,5.012202162688013,5.168324213361994,5.324263202215865,5.479728994552888,5.634675171484041,5.789149980627734
1700000000180000000,10180000000,37,36,36,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.926182495526247,-5.014797461601306,-5.10051755514419,-5.185302104390513,-5.270111860764381,-5.355320439409877,-5.441020844550354,-5.52718867719938
1700000000185000000,10185000000,38,37,37,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.645044323629915,4.794819635890608,4.947871475557096,5.102155381729094,5.256587640525843,5.4107082739514105,5.564373740562374,5.7175814320024365
1700000000190000000,10190000000,39,38,38,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.9823473376424525,-5.074167194804424,-5.162366914642101,-5.249033053966276,-5.33536327266719,-5.421905397056981,-5.508856978385916,-5.596250677403597
1700000000195000000,10195000000,40,39,39,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.591858349629603,4.738481670324057,4.88901935466072,5.041391588073812,5.194299274982906,5.347106798304798,5.499559699722923,5.65159238793051
1700000000200000000,10200000000,41,40,40,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.032137839516095,-5.12700879904467,-5.2177314971331334,-5.306325120582731,-5.39417416640368,-5.482000314590018,-5.570117159529716,-5.658625880297731
1700000000205000000,10205000000,42,41,41,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.545848407530994,4.689569868775452,4.837602897480943,4.988046922386569,5.1394515588505705,5.291012567326087,5.442355744828276,5.593341942474507
1700000000210000000,10210000000,43,42,42,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.074016298733791,-5.171592042279862,-5.264772800110371,-5.355279562257321,-5.444605730116757,-5.533632743997673,-5.622796049600693,-5.712274818827768
1700000000215000000,10215000000,44,43,43,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.508415883668596,4.649676041578992,4.79532666334712,4.943888997228622,5.093852650373264,5.24426624779116,5.394633379412245,5.544733178290855
1700000000220000000,10220000000,45,44,44,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.106726862413741,-5.206476359232137,-5.301934402631183,-5.394274584323935,-5.484995392342424,-5.57510894167953,-5.665171351292518,-5.755446423691557
1700000000225000000,10225000000,46,45,45,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.480663272532562,4.6200780683405265,4.76358601128512,4.910380316046332,5.059005803434905,5.208400730418024,5.357951555605283,5.507350779429428
1700000000230000000,10230000000,47,46,46,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.1293268142255775,-5.230556526491623,-5.32799355184892,-5.422019120665971,-5.51401163180882,-5.605069472637812,-5.695860247900191,-5.786735392694468
1700000000235000000,10235000000,48,47,47,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.463368496002909,4.601700089085458,4.743421018559401,4.888629789718793,5.036059809963897,5.184590822204188,5.333505618266528,5.482409151793878
1700000000240000000,10240000000,49,48,48,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.141206654546321,-5.243096312604817,-5.342101357821988,-5.437595616278154,-5.530697873542311,-5.622533807709843,-5.713864655873246,-5.805128153864553
1700000000245000000,10245000000,50,49,49,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.456970365101966,4.595085247282566,4.735482503044642,4.879356010422144,5.025771127843932,5.173614726418942,5.322088227492869,5.470712754182968
1700000000250000000,10250000000,51,50,50,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.142099203498679,-5.243749167009397,-5.343810277185025,-5.440490391973183,-5.534504024162778,-5.626932449681571,-5.718603806463937,-5.810035914509348
1700000000255000000,10255000000,52,51,51,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.46156476296968,4.600381683798731,4.740011254294284,4.882863500286349,5.028478942855415,5.175828574323136,5.324063539989283,5.4726299402136735
1700000000260000000,10260000000,53,52,52,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.132078317850783,-5.232565488497165,-5.333088004299025,-5.430610585587832,-5.525304606747766,-5.618125534695927,-5.709933089962592,-5.801313714131401
1700000000265000000,10265000000,54,53,53,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.476910811471871,4.617342001055629,4.756831124230644,4.899032720307942,5.044093986777483,5.191154843053358,5.339355493068816,5.488081166092503
1700000000270000000,10270000000,55,54,54,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.111548082258933,-5.209986492000741,-5.310317354372698,-5.408287110918428,-5.503402897415515,-5.596407300523839,-5.688148548415936,-5.779264860375755
1700000000275000000,10275000000,56,55,55,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.502446061878516,4.645335944722171,4.785356154640247,4.927324166977815,5.072101480283015,5.219085037106347,5.367450570692807,5.516541945832063
1700000000280000000,10280000000,57,56,56,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.08122351013294,-5.1768251539269645,-5.276282200533592,-5.374263540922834,-5.469520927256629,-5.56249627834505,-5.653976875204364,-5.744630608757109
1700000000285000000,10285000000,58,57,57,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.537309621027361,4.683375603476625,4.824611441563961,4.966796415359761,5.111578103608513,5.258696541537181,5.407414954257578,5.557060449706119
1700000000290000000,10290000000,59,58,58,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-5.042103875023164,-5.1342351445692636,-5.232139999411854,-5.329671289951535,-5.424775679219538,-5.517511534381418,-5.608551256850015,-5.698565432937084
1700000000295000000,10295000000,60,59,59,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.580372078911399,4.730152021127289,4.87326697265822,5.016137503536826,5.161222435528778,5.308683088788282,5.457925487481117,5.608289159506265
1700000000300000000,10300000000,61,60,60,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.995439802799295,-5.083669037057785,-5.179381891271663,-5.275991925311207,-5.37064226466425,-5.462935746579534,-5.553373858232869,-5.642598706779695
1700000000305000000,10305000000,62,61,61,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.630271125672496,4.784081762682544,4.92968323851673,5.073708609880447,5.219397857158277,5.367397833336977,5.517313430326752,5.668529531393887
1700000000310000000,10310000000,63,62,62,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.942695206642205,-5.026827404230582,-5.1197817757423385,-5.215007866148488,-5.308905293538623,-5.400566334453742,-5.490266191672682,-5.578584066675621
1700000000315000000,10315000000,64,63,63,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.685451814854204,4.843361686974596,4.991967027489064,5.137598566256765,5.28418650617456,5.432907613817744,5.583619556377808,5.735788189075449
1700000000320000000,10320000000,65,64,64,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.885505063181603,-4.965600669083607,-5.055336128816221,-5.148743113235474,-5.241600041350893,-5.332456252933794,-5.421309008633555,-5.5086381279632155
1700000000325000000,10325000000,66,65,65,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.744210522402618,4.906029960257851,5.058035478781185,5.205687390649713,5.353452502761206,5.5030566145764706,5.654658775285143,5.807842790763935
1700000000330000000,10330000000,67,66,66,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.82562993231248,-4.902005755566184,-4.988196628915526,-5.079395983919716,-5.170945352479976,-5.260846400696826,-5.348773697021131,-5.435070579339403
1700000000335000000,10335000000,68,67,67,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.804741744321503,4.970031201760305,5.1256862015610265,5.275716723703915,5.424912362907967,5.575537329839058,5.728092149110699,5.882315395410264
1700000000340000000,10340000000,69,68,68,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.7649080373545685,-4.8381196920546055,-4.92059788967742,-5.009266091288032,-5.099270491792271,-5.188091868835439,-5.275047445850663,-5.360307962425042
1700000000345000000,10345000000,70,69,69,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.865186949554329,5.033283584319343,5.192671076969235,5.345364825293237,5.496210277761141,5.647966493974333,5.801503928867982,5.956750907459399
1700000000350000000,10350000000,71,70,70,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.705205664777873,-4.776012350473161,-4.854782747442989,-4.940677996706964,-5.028938356039175,-5.116584457773852,-5.202554643304743,-5.286813650807682
1700000000355000000,10355000000,72,71,71,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.92368474259259,5.093745718967977,5.256771251191245,5.412323636964547,5.564995777298581,5.717963478575094,5.87248107328093,6.028698013003824
1700000000360000000,10360000000,73,72,72,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.648366626775746,-4.717680463070896,-4.7929276178454545,-4.87590407406157,-4.96226757651617,-5.048674012458798,-5.13367709716837,-5.217006667121602
1700000000365000000,10365000000,74,73,73,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,4.978421582678042,5.149481227100661,5.315870804044273,5.474375348941231,5.62900121800008,5.783228576609891,5.938692631132713,6.095789939135811
1700000000370000000,10370000000,75,74,74,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.596161561834792,-4.6649849519723565,-4.737070416885211,-4.817089148640052,-4.901456081016022,-4.98659116402078,-5.070675704300781,-5.153182013966389
1700000000375000000,10375000000,76,75,75,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.027682250645769,5.198719040969199,5.3680266388872875,5.529465928474239,5.686116539986145,5.841618598341317,5.997966374186751,6.1558223751906285
1700000000380000000,10380000000,77,76,76,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.550237926998488,-4.619593441352421,-4.689043438903387,-4.766179412946893,-4.848508635000234,-4.932374019087792,-5.015616146963323,-5.09743514350489
1700000000385000000,10385000000,78,77,77,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.069899155323702,5.239907664432691,5.411532283181048,5.57577316903217,5.734458829115318,5.891217292897652,6.048360159322158,6.206825989176617
1700000000390000000,10390000000,79,78,78,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.512071652223923,-4.5829296073727965,-4.650413401222922,-4.724857977857782,-4.805170750730501,-4.887801207305606,-4.9703010601059505,-5.051593053120814
1700000000395000000,10395000000,80,79,79,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.103699440942445,5.271761861678047,5.444973509045578,5.611767003639929,5.772434390794511,5.930398280367414,6.088225673189117,6.247131151864995
1700000000400000000,10400000000,81,80,80,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.4829215669301785,-4.556130766666038,-4.622430609883551,-4.69448919531321,-4.772871143170072,-4.854333487696032,-4.936210899552777,-5.017154275107905
1700000000405000000,10405000000,82,81,81,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.127948713197297,5.293300511985394,5.467273971482754,5.636260084420463,5.798791289122303,5.957878426413167,6.116262464577113,6.275422738835005
1700000000410000000,10410000000,83,82,82,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.46378785115786,-4.5400148203461255,-4.605988882210783,-4.676073595648064,-4.752674629704619,-4.8330658321963496,-4.914455453499399,-4.995239734259402
1700000000415000000,10415000000,84,83,83,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,5.141790066721145,5.303874663333756,5.4777294081297825,5.648446955388018,5.812660619313416,5.972759906518311,6.131560490478278,6.2907832087201365
1700000000420000000,10420000000,85,84,84,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-3-fist,29,protocol,synthetic-demo-contract-v1,True,-4.455375885061219,-4.535057367377961,-4.601597491319728,-4.670214928491422,-4.745247026431993,-4.824691559379179,-4.905737588336515,-4.986556088142416
